value_id;option_id;store_id;value
2368590;4696;0;A.Pedretti - Studio Rota & Partners
2188730;4697;0;G53 1x75W 12V
2346081;4698;0;Nordlight
2276140;4699;0;Up-/Downlight
2276124;4700;0;only Downlight -/- nur Downlight
2276125;4700;1;nur Downlight
2276126;4700;2;only Downlight
2174263;4701;0;pendant -/- office pendant light
2174264;4701;1;B�roh�ngeleuchte
2174265;4701;2;Office pendant light
2174230;4702;0;floor -/- office floor light
2174231;4702;1;B�rostehleuchte
2174232;4702;2;Office floor light
2190186;4703;0;T16 2x28/54W
2346002;4704;0;Gubi
2180481;4705;0;Greta Magnusson Grossman
2184722;4706;0;jet black -/- jet schwarz
2184723;4706;1;jet schwarz
2184724;4706;2;jet black
2380149;4707;0;blue grey -/- blaugrau
2380150;4707;1;blaugrau
2380151;4707;2;blue grey
2185819;4708;0;vintage red -/- vintage rot
2185820;4708;1; vintage rot
2185821;4708;2;vintage red
2185849;4709;0;warm grey -/- warm grau
2185850;4709;1;warm grau
2185851;4709;2;warm grey
2345998;4710;0;Fontana Arte
2180413;4711;0;Foster + Partners
2139927;4712;0;R7s 118mm 1x230W
2180820;4713;0;Metis
2181260;4714;0;Wilhelm Wagenfeld
2346131;4715;0;Tecnolumen
2302916;4716;0;"Bundespreis ""Gute Form"""
2302917;4716;2;"Federal Award ""Good Form"""
2180480;4717;0;Gregorio Spini
2380939;4718;0;E14 40W oven safe
2380940;4718;1;E14 40W backofensicher
2293741;4719;0;brown -/- braun
2293742;4719;1;braun
2293743;4719;2;brown
2324295;4720;0;brown -/- braun
2324296;4720;1;braun
2324297;4720;2;brown
2180591;4721;0;Joe Colombo
2380723;4722;0;B22 1x75W
2248879;4723;0;B22
2368896;4724;0;Design wiege
2184454;4725;0;flint
2192138;4726;0;walnut -/- Walnuss
2192139;4726;1;Walnuss
2192140;4726;2;walnut
2192163;4727;0;White oak -/- Wei�eiche
2192164;4727;1;Wei�eiche
2192165;4727;2;White oak
2189908;4728;0;LED 6,5W
2369697;4729;0;6,5W
674972;4730;0;IP31
674958;4731;0;_IP67(outdoor)
674959;4731;1;IP67(outdoor)
674960;4731;2;IP67(outdoor)
674961;4732;0;_IP44 (outdoor)
674962;4732;1;IP44 (outdoor)
674963;4732;2;IP44 (outdoor)
674964;4733;0;_IP31 (indoor)
674965;4733;1;IP31 (indoor)
674966;4733;2;IP31 (indoor)
2189940;4734;0;LED 6x4,5W RGB
2372936;4735;0;rechargable -/- wiederaufladbar
2372937;4735;1;wiederaufladbar
2372938;4735;2;rechargable
2189981;4736;0;LED 8x4,5W RGB
2180414;4737;0;Francesc Rif�
2189605;4738;0;LED 2x3W (95lm)
2189658;4739;0;LED 3W
2185633;4740;0;stone -/- stein
2185634;4740;1;stein
2185635;4740;2;stone
2184805;4741;0;light Iroko (wood)
2184806;4741;1;helles Irokoholz
2365796;4742;0;dark Iroko (wood)
2189378;4743;0;LED 15W
2346103;4744;0;Prolicht
2185593;4745;0;sparkling silver
2185594;4745;1;silber
2184664;4746;0;hampton bay (beige)
2190190;4747;0;T16 2x49W
2190188;4748;0;T16 2x35W
2190192;4749;0;T16 2x54W
2190187;4750;0;T16 2x28W
2190189;4751;0;T16 2x39W
2190185;4752;0;T16 2x21W
2190184;4753;0;T16 1x35W/49W
2190183;4754;0;T16 1x28W/54W
2190182;4755;0;T16 1x21W/39W
2190180;4756;0;T16 1x14W/24W
2345967;4757;0;BYOK
2346035;4758;0;Lucelab
2380542;4759;0;20 Soffitten 15W 12V
2248941;4760;0;Soffitten
2188104;4761;0;E27 1x70W HQI
2184825;4762;0;lobster red -/- hummerrot
2184826;4762;1;hummerrot
2184827;4762;2;lobster red
2346033;4763;0;Lirio
2181066;4765;0;Roberto Paoli
2181067;4765;1;Roberto Paoli
2173709;4766;0;LED 1x3,4W
2173710;4766;1;LED 1x3,4W
2139888;4767;0;LED 3x3,4W
2139889;4767;1;LED 3x3,4W
2174159;4768;0;LED 6x3,4W
2174160;4768;1;LED 6x3,4W
2376378;4769;0;LED 12x3,4W
2376379;4769;1;LED 12x3,4W
2189027;4770;0;GU10 3x35w
2189028;4770;1;GU10 3x35w
2261904;4771;0;LED 12x6W
2261905;4771;1;LED 12x6W
2341792;4772;0;copper -/- Kupfer
2341793;4772;1;Kupfer
2341794;4772;2;copper
2369595;4773;0;1W
2369662;4774;0;4,8W
2189911;4775;0;LED 60 x 4,8W
2189912;4775;1;LED 60 x 4,8W
2189588;4776;0;LED 2x1W
2189589;4776;1;LED 2x1W
2375521;4777;0;G4 8x10W
2375522;4777;1;G4 8x10W
2375888;4778;0;G4 10x10W
2375889;4778;1;G4 10x10W
2375641;4779;0;2GX13 1x40W
2375642;4779;1;2GX13 1x40W
2375300;4780;0;2GX13 1x22W
2375301;4780;1;2GX13 1x22W
2375978;4781;0;2GX13 2x40W
2375979;4781;1;2GX13 2x40W
2380231;4782;0;brown-gold -/- braun-gold
2380232;4782;1;braun-gold
2380233;4782;2;brown-gold
2380237;4783;0;brown-white -/- braun-weiss
2380238;4783;1;braun-weiss
2380239;4783;2;brown-white
2185941;4784;0;white-gold -/- weiss-gold
2185942;4784;1;weiss-gold
2185943;4784;2;white-gold
2380074;4785;0;black-gold -/- schwarz-gold
2380075;4785;1;schwarz-gold
2380076;4785;2;black-gold
2184632;4786;0;grey-white -/- grau-weiss
2184633;4786;1;grau-weiss
2184634;4786;2;grey-white
2184626;4787;0;grey-gold -/- grau-gold
2184627;4787;1;grau-gold
2184628;4787;2;grey-gold
2185668;4788;0;Terracotta-White -/- terracotta-weiss
2185669;4788;1;terracotta-weiss
2185670;4788;2;Terracotta-White
2185665;4789;0;Terracotta-Gold -/- terracotta-gold
2185666;4789;1;terracotta-gold
2185667;4789;2;Terracotta-Gold
2189555;4790;0;LED 24x1W
2189556;4790;1;LED 24x1W
2189534;4791;0;LED 20x1W
2189535;4791;1;LED 20x1W
2189379;4792;0;LED 15x1W
2189380;4792;1;LED 15x1W
2189344;4793;0;LED 12x1W
2189345;4793;1;LED 12x1W
2189995;4794;0;LED 9x1W
2189996;4794;1;LED 9x1W
2189926;4795;0;LED 6x1W
2189927;4795;1;LED 6x1W
2333374;4796;0;LED 6x1W
2333375;4796;1;LED 6x1W
2173759;4797;0;LED 9x1W
2173760;4797;1;LED 9x1W
2139850;4798;0;LED 12x1W
2139851;4798;1;LED 12x1W
2328892;4799;0;LED 15x1W
2328893;4799;1;LED 15x1W
2376381;4800;0;LED 20x1W
2376382;4800;1;LED 20x1W
2304747;4801;0;LED 24x1W
2304748;4801;1;LED 24x1W
2343307;4802;0;GY6,35 1x75W
2343308;4802;1;GY6,35 1x75W
2139839;4803;0;GY6,35 1x75W
2139840;4803;1;GY6,35 1x75W
2375976;4804;0;2Gx13 2x22/40W
2375977;4804;1;2Gx13 2x22/40W
2139811;4805;0;G9 7x40W
2139812;4805;1;G9 7x40W
2375942;4806;0;G9 3x40W
2375943;4806;1;G9 3x40W
2376251;4807;0;G9 4x40w
2376252;4807;1;G9 4x40w
2333357;4808;0;G9 6x60W
2185595;4809;0;Spectra - crystal clear -/- kristall klar
2185596;4809;1;Spectra kristall klar
2185597;4809;2;Spectra - crystal clear
2333337;4810;0;G4 8x10W
2375510;4811;0;G4 10x10W
2375900;4812;0;G4 20x10W
2376214;4813;0;G4 28x10W
2376356;4814;0;G4 48x10W
2379960;4815;0;antique gold -/- antik gold
2379961;4815;1;antik gold
2379962;4815;2;antique gold
2185192;4816;0;orange (calendula)
2374507;4817;0;platinum leaf -/- Blattplatin
2374508;4817;1;Blattplatin
2374509;4817;2;platinum leaf
2189951;4818;0;LED 7x3W
2189952;4818;1;LED 7x3W
2189246;4819;0;GY6,35 2x75W
2189247;4819;1;GY6,35 2x75W
2189248;4819;2;GY6,35 2x75W
2373102;4820;0;with mounting frame plasterboard -/- mit Einbaurahmen Gipskarton
2373103;4820;1;mit Einbaurahmen Gipskarton
2373104;4820;2;with mounting frame plasterboard
2281233;4821;0;#NAME?
2346011;4822;0;IP44.de
2180543;4823;0;IP44.de
2189941;4824;0;LED 6x4W
2189101;4825;0;GU5,3 2x35W
2189100;4826;0;GU5,3 2x20W
2373877;4827;0;Aluminium brushed, anodized black -/ - Aluminium geb�rstet, eloxiert bronze noir
2373878;4827;1;Aluminium geb�rstet, eloxiert bronze noir
2373879;4827;2;Aluminium brushed, anodized black
2192175;4828;0;white with red lines -/- wei� mit roten Streifen
2192176;4828;1;wei� mit riten Streifen
2192177;4828;2;white with red lines
2374219;4829;0;ehite black checkered -/- schwarz wei� Schachmuster
2374220;4829;1;schwarz wei� Schachmuster
2374221;4829;2;black white checkered
2188404;4830;0;E6 3x8W
2188405;4830;1;E6 3x8W
2188085;4831;0;E27 1x42W halogen
2298958;4832;0;DHS Studio
2180620;4833;0;Josefin Hagberg
2180621;4833;1;Josefin Hagberg
2181060;4834;0;Roberto Càrdenas
2181061;4834;1;Roberto Càrdenas
2180410;4835;0;Form Us With Love
2180411;4835;1;Form Us With Love
2180599;4836;0;Jonas Hakaniemi
2180600;4836;1;Jonas Hakaniemi
2180505;4837;0;Harri Koskinen
2180506;4837;1;Harri Koskinen
2189296;4838;0;Halogenspot Par30 1x75W
2189297;4838;1;Halogenspot Par30 1x75W
2248928;4839;0;Halogenspot Par 30
2248929;4839;1;Halogenspot Par 30
2188293;4840;0;E27 4x60W + E27 1x100W
2375427;4841;0;E27 1x60W + G9 2x25W
2375728;4842;0;E27 1x100W + E14 2x40W
2376171;4843;0;E27 4x60W + E27 1x100W + E14 2x40W
2189943;4844;0;LED 7,5W
2189944;4844;1;LED 7,5W
2369709;4845;0;7,5W
2286104;4846;0;cone- /- kegelförmig
2286105;4846;1;kegelförmig
2286106;4846;2;cone
2286125;4847;0;tube- /- röhrenförmig
2286126;4847;1;röhrenförmig
2286127;4847;2;tube
1768634;4848;0;cone -/- kegelförmig
1768635;4848;1;kegelförmig
1768636;4848;2;cone
1768666;4849;0;tube -/- röhrenförmig
1768667;4849;1;röhrenförmig
1768668;4849;2;tube
2374466;4850;0;oak -/eiche
2374467;4850;1;eiche
2374468;4850;2;oak
2281236;4851;0;2500K
2375344;4852;0;E14 2x40W + E14 1x25W
2375345;4852;1;E14 2x40W + E14 1x25W
2375798;4853;0;E27 2x75W + E14 1x40W
2375799;4853;1;E27 2x75W + E14 1x40W
2376110;4854;0;E27 2x100W + E14 2x25W
2376111;4854;1;E27 2x100W + E14 2x25W
2181129;4855;0;Stefan Wehrmann
2181130;4855;1;Stefan Wehrmann
2180545;4856;0;Iris Kremer + Domus Designteam
2180546;4856;1;Iris Kremer + Domus Designteam
2180997;4857;0;Philipp Douglas Best
2180998;4857;1;Philipp Douglas Best
2324288;4858;0;anthracite -/-anthrazit
2324289;4858;1;anthrazit
2324290;4858;2;anthracite
2293732;4859;0;anthracite -/- anthrazit
2293733;4859;1;anthrazit
2293734;4859;2;anthracite
2374390;4860;0;maron-oiled -/- maron-öl
2374391;4860;1;maron-öl
2374392;4860;2;maron-oiled
2188908;4861;0;G9 4x33W
2188909;4861;1;G9 4x33W
2293770;4862;0;silver grey -/- silbergrau
2293771;4862;1;silbergrau
2293772;4862;2;silver grey
2375572;4863;0;G9 4x33W
2375573;4863;1;G9 4x33W
2375853;4864;0;E27 4x45W
2375854;4864;1;E27 4x45W
2341876;4865;0;Lunopal
2341877;4865;1;Lunopal
2341878;4865;2;Lunopal
2122736;4866;0;walnut -/- nussbaum
2122737;4866;1;nussbaum
2122738;4866;2;walnut
2380661;4867;0;2Gx13 1x40W + GX53 1x9W
2380662;4867;1;2Gx13 1x40W + GX53 1x9W
2369670;4868;0;40W + 9W
2375410;4869;0;E27 1x28W
2375411;4869;1;E27 1x28W
2375756;4870;0;E27 1x42W
2375757;4870;1;E27 1x42W
2375318;4871;0;E14 1x28W
2375319;4871;1;E14 1x28W
2375783;4872;0;E27 2x23W
2375784;4872;1;E27 2x23W
2376157;4873;0;E27 4x23W
2376158;4873;1;E27 4x23W
2376346;4874;0;E27 6x23W
2376347;4874;1;E27 6x23W
2375999;4875;0;E14 14x28W
2376000;4875;1;E14 14x28W
2376315;4876;0;E14 18x28W
2376316;4876;1;E14 18x28W
2380967;4877;0;E14 4x7W
2380968;4877;1;E14 4x7W
2333310;4878;0;E14 1x7W
2333311;4878;1;E14 1x7W
2375398;4879;0;E27 1x11W
2375399;4879;1;E27 1x11W
2375685;4880;0;E14 2x7W
2375686;4880;1;E14 2x7W
2180711;4881;0;Luis Pons
2180712;4881;1;Luis Pons
2375718;4882;0;E14 9x42W
2375719;4882;1;E14 9x42W
2375995;4883;0;E14 12x42W
2375996;4883;1;E14 12x42W
2380777;4884;0;E14 12x42W
2380778;4884;1;E14 12x42W
2381040;4885;0;E14 9x42W
2381041;4885;1;E14 9x42W
2375373;4886;0;E14 6x42W
2375374;4886;1;E14 6x42W
2376096;4887;0;E27 1x70W Halogen
2376097;4887;1;E27 1x70W Halogen
2381245;4888;0;4 weeks -/- 4 Wochen
2381246;4888;1;4 Wochen
2381247;4888;2;4 weeks
2372519;4889;0;2x On/Off switch -/- 2 Ein/Aus-Schalter
2372520;4889;1;2 Ein/Aus-Schalter
2372521;4889;2;2x On/Off switch
2189477;4890;0;LED 1x3W + E14 1x42W
2189478;4890;1;LED 1x3W + E14 1x42W
2189479;4890;2;LED 1x3W + E14 1x42W
2185547;4891;0;silk black /- schwarze Seide
2185548;4891;1;schwarze Seide
2185549;4891;2;black silk
2185550;4892;0;silk red -/- rote Seide
2185551;4892;1;rote Seide
2185552;4892;2;silk red
2185893;4893;0;white lacquered -/- weiss lackiert
2185894;4893;1;weiss lackiert
2185895;4893;2;white lacquered
2379866;4894;0;aluminium lacquered -/- aluminium lackiert
2379867;4894;1;aluminium lackiert
2379868;4894;2;aluminium lacquered
2185372;4895;0;rust-colored lacquered -/- rostfarbig lackiert
2185373;4895;1;rostfarbig lackiert
2185374;4895;2;rust-colored lacquered -/- rostfarbig lackiert
2189815;4896;0;LED 42W
2189982;4897;0;LED 8x6,5W
2188555;4898;0;G4 18x10W 12V
2189557;4899;0;LED 24x3,5W
2189347;4900;0;LED 12x3,5W
2189332;4901;0;LED 10x3,5W
2180856;4902;0;Modiss Design Team, Estela & Nereo
2375360;4903;0;E14 3x9W
2375845;4904;0;E27 4x21W
2376178;4905;0;E27 5x21W
2376177;4906;0;E27 5x21W
2333358;4907;0;G9 8x33W + GU10 1x 50W
2333359;4907;1;G9 8x33W + GU10 1x 50W
2375331;4908;0;E14 1x7W
2375332;4908;1;E14 1x7W
2375770;4909;0;E27 1x7W
2375771;4909;1;E27 1x7W
2376071;4910;0;E27 1x15W
2376072;4910;1;E27 1x15W
2376355;4911;0;G4 28x10W
2376213;4912;0;G4 20x10W
2376272;4913;0;GU10 4x75W
2376273;4913;1;GU10 4x75W
2375575;4914;0;G9 4x60W + E27 Par 30 1x100W
2375645;4915;0;2GX13 1x55W + G9 4x60W + E27 Par30 1x100W
2380753;4916;0;E 27 1 x 15/25W
2380754;4916;1;E 27 1 x 15/25W
2380755;4916;2;E 27 1 x 15/25W
2375303;4917;0;E 27 1 x 11/15W
2375304;4917;1;E 27 1 x 11/15W
2375305;4917;2;E 27 1 x 11/15W
2375721;4918;0;E27 1 x 15/20W
2375722;4918;1;E27 1 x 15/20W
2375723;4918;2;E27 1 x 15/20W
2188127;4919;0;E27 20W Energiespar
2189886;4920;0;LED 5W 5600K
2189885;4921;0;LED 5W 3000K
2375938;4922;0;G9 3x20W
2375939;4922;1;G9 3x20W
2376246;4923;0;G9 3x33W
2376247;4923;1;G9 3x33W
2188258;4924;0;E27 3x9W
2188584;4925;0;G4 30x10W 12V
2379869;4926;0;aluminium leaf / Blattaluminium
2379870;4926;1;Blattaluminium
2379871;4926;2;aluminium leaf
2188545;4927;0;G4 15x10W 12V
2189813;4928;0;LED 41,5W
2363602;4929;0;table clamp -/- Tischklemme
2363603;4929;1;Tischklemme
2363604;4929;2;clamp
2363468;4930;0;desk fixed support -/- Schraubbefestigung
2363469;4930;1;Schraubbefestigung
2363470;4930;2;desk fixed support
2173716;4931;0;LED 21W
2139876;4932;0;LED 27W
2173747;4933;0;LED 6W
2139859;4934;0;LED 16W
2252543;4935;0;LED 21W
2376390;4936;0;LED 38W
2188620;4937;0;G4 9x10W 12V
2188547;4938;0;G4 16x10W 12V
2184623;4939;0;grey wiped -/- grau gewischt
2184624;4939;1;grau gewischt
2184625;4939;2;grey wiped
2185293;4940;0;raspberry wiped -/- brombeer gewischt
2185294;4940;1;brombeer gewischt
2185295;4940;2;raspberry wiped
2380228;4941;0;brown wiped -/- braun gewischt
2380229;4941;1;braun gewischt
2380230;4941;2;brown wiped
2185926;4942;0;white wiped -/- weiss gewischt
2185927;4942;1;weiss gewischt
2185928;4942;2;white wiped
1775915;4943;0;T9
1775914;4944;0;T8
1775913;4945;0;T5 Seamless
1775912;4946;0;T5
1775911;4947;0;T3
1775910;4948;0;T2
1775908;4949;0;Soffitten
1775907;4950;0;S14d
1775906;4951;0;R7s
1775903;4952;0;LED
1775902;4953;0;Halospot 111
1775901;4954;0;Halogenspot Par 30
1775900;4955;0;GZ10
1775899;4956;0;GY9,5
1775898;4957;0;GY6,35
1775897;4958;0;GX5,3
1775896;4959;0;GX24q-5
1775894;4960;0;GX24q-3
1775892;4961;0;GX24q-2
1775891;4962;0;GX24d-3
1775890;4963;0;GX24d-2
1775888;4964;0;GX-53
1775895;4965;0;GX24q-4
1775893;4966;0;GX24q-3
1775887;4967;0;GU5,3
1775886;4968;0;GU4
1775885;4969;0;GU10
1775884;4970;0;GR8
1775883;4971;0;G9
1775882;4972;0;G8,5
1775880;4973;0;G53
1775879;4974;0;G5
1775878;4975;0;G4
1775877;4976;0;G24q-4
1775876;4977;0;G24q-3
1775875;4978;0;G24q-2
1775874;4979;0;G24g-1
1775873;4980;0;G24d-3
1775872;4981;0;G24d-2
1775871;4982;0;G24d-1
1775870;4983;0;G23
1775869;4984;0;G13
1775868;4985;0;G12
1775867;4986;0;G10
1775866;4987;0;E40
1775864;4988;0;E27
1775863;4989;0;E14
1775860;4990;0;Candle -/- Kerze
1775861;4990;1;Kerze
1775862;4990;2;Candle
1775859;4991;0;BA15d
1775858;4992;0;B22
1775857;4993;0;B15d
1775856;4994;0;A60
1775855;4995;0;2GX13
1775854;4996;0;2G8
1775853;4997;0;2G7
1775851;4998;0;2G11
1775850;4999;0;2G10
1775849;5000;0;2D
2189814;5001;0;LED 41W
2189819;5002;0;LED 44W
2180836;5003;0;Michele De Lucchi, Alberto Nason
2373108;5004;0;with remote control -/- mit Fernbedienung
2373109;5004;1;mit Fernbedienung
2373110;5004;2;with remote control
2190095;5005;0;R7s 230W (indirekt) + B15d 3x150W (direkt)
2190096;5005;1;R7s 230W (indirekt) + B15d 3x150W (direkt)
2190097;5005;2;R7s 230W (indirect) + B15d 3x150W (direct)
2190163;5006;0;R7s 80W (indirekt) + B15d 3x80W (direkt)
2190164;5006;1;R7s 80W (indirekt) + B15d 3x80W (direkt)
2190165;5006;2;R7s 80W (indirect) + B15d 3x80W (direct)
2190098;5007;0;R7s 230W (indirekt) + B15d 9x150W (direkt)
2190099;5007;1;R7s 230W (indirekt) + B15d 9x150W (direkt)
2190100;5007;2;R7s 230W (indirect) + B15d 9x150W (direct)
2189642;5008;0;LED 31W
2189597;5009;0;LED 2x31W
2189744;5010;0;LED 3x31W
2374181;5011;0;Corten
2373950;5012;0;Antique Gold -/- Antik Gold
2373951;5012;1;Antik Gold
2373952;5012;2;Antique Gold
2346112;5013;0;Schmitz
2376236;5014;0;G9 10x60W
2376368;5015;0;G9 12x60W
2189325;5016;0;LED 10W (4LED direct + 1LED indirect)
2189326;5016;1;LED 10W (4LED direkt + 1LED indirekt)
2189327;5017;0;LED 10W (5LED direct)
2189328;5017;1;LED 10W (5LED direkt)
2189329;5017;2;LED 10W (5LED direct)
2181266;5018;0;Xavier Manose & Mashallah
2188143;5019;0;E27 2x18W
2363584;5020;0;single spotlight grey G53 1x100W 12V -/- Einzelstrahler grau G53 1x100W 12V
2363585;5020;1;Einzelstrahler grau G53 1x100W 12V
2363586;5020;2;single spotlight grey G53 1x100W 12V
2368894;5021;0;design S. & R. CORNELISSEN
2363587;5022;0;single spotlight white G53 1x100W 12V -/- Einzelstrahler weiss G53 1x100W 12V
2363588;5022;1;Einzelstrahler weiss G53 1x100W 12V
2363589;5022;2;single spotlight white G53 1x100W 12V
2380717;5023;0;B15d 2x150W
2281245;5024;0;3000K - 4000K
2368897;5025;0;Design. Kressel&Schelle
2139835;5026;0;GU5,3 2x20W 12V
2376278;5027;0;GU5,3 2x35W 12V
2375807;5028;0;E27 3x15W
2180785;5029;0;Marset Team
2189604;5030;0;LED 2x3W
2186049;5031;0;wine red -/- weinrot
2186050;5031;1;weinrot
2186051;5031;2;wine red
2188356;5032;0;E27 6x70W + E14 42W R50
2381068;5033;0;E27 12x70W + 2GX13 1x22W
2281256;5034;0;6700K
2281257;5034;1;6700K (tageslichtwei�)
2281258;5034;2;6700K (daylight white)
2281247;5035;0;3400K
2281248;5035;1;3400K (neutralweiss)
2281249;5035;2;3400K (neutral white)
2139912;5036;0;LED 9W
2332468;5037;0;LED 15W
2189919;5038;0;LED 6x0,1W
2190003;5039;0;LED RGB 6x3 a 0,1W 24V
2189384;5040;0;LED 16x0,1W 24V
2190002;5041;0;LED RGB 4x3 a 0,1W
2184559;5042;0;golden red / gold-rot
2184560;5042;1;gold-rot
2184561;5042;2;golden red
2180881;5043;0;Nicolas Terzani
2174278;5044;0;Several Light pendants -/- Leuchtengeh�nge
2174279;5044;1;Leuchtengeh�nge
2174280;5044;2;Several Light pendants
2188613;5045;0;G4 7x10W Halogen12V / 10W Xenon 12V
2189850;5046;0;LED 4x1W
2346140;5047;0;Trusted Shops
890330;5048;0;Premium
890331;5048;1;Premium
890332;5048;2;Premium
890324;5049;0;High-priced -/- Gehoben
890325;5049;1;Gehoben
890326;5049;2;High-priced
890327;5050;0;Medium-priced -/- Standard
890328;5050;1;Standard
890329;5050;2;Medium-priced
2368689;5051;0;Anthologie Quartett
2333376;5052;0;LED 9,6W
2173703;5053;0;LED 17,6W
2139872;5054;0;LED 24W
2174142;5055;0;LED 32W
2376389;5056;0;LED 38,4W
2304750;5057;0;LED 44,8W
2369589;5058;0;17W
2381012;5059;0;E14 7x42W
2190179;5060;0;Soffitten 20x15W 12V
2189953;5061;0;LED 7x4,5W
2189741;5062;0;LED 3x2,4W 700m/A 4000K, 22°
2189740;5063;0;LED 3x2,4W 700m/A 3000K, 22°
2180909;5064;0;Oscar & Sergi Devesa
2189362;5065;0;LED 13W 700mA
2363566;5066;0;mit LED Treiber/Transformator
2363567;5066;1;mit LED Treiber/Transformator
2363568;5066;2;with LED Driver/Transformator
2381111;5067;0;E27 1x11W
2188332;5068;0;E27 6x20W
2188210;5069;0;E27 3x11W
2188226;5070;0;E27 3x30W
2188331;5071;0;E27 6x11W
2262858;5072;0;no decor -/- ohne Behang
2262859;5072;1;ohne Behang
2262860;5072;2;no decorations
2188242;5073;0;E27 3x60W + GU10 3x50W
2188243;5073;1;E27 3x60W + GU10 3x50W
2188244;5073;2;E27 3x60W + GU10 3x50W
2188094;5074;0;E27 1x60W + GU10 1x50W
2184760;5075;0;lemon yellow -/- zitronengelb
2184761;5075;1;zitronengelb
2184762;5075;2;lemon yellow
2184754;5076;0;lavender -/- lavendelfarben
2184755;5076;1;lavendelfarben
2184756;5076;2;lavender
2184833;5077;0;mallow -/- malvefarben
2184834;5077;1;malvefarben
2184835;5077;2;mallow
2185658;5078;0;teal -/- blaugr�n
2185659;5078;1;blaugr�n
2185660;5078;2;teal
2185017;5079;0;moss -/- moosfarben
2185018;5079;1;moosfarben
2185019;5079;2;moss
2184668;5080;0;hazel -/- haselnussfarben
2184669;5080;1;haselnussfarben
2184670;5080;2;hazel
2184725;5081;0;khaki -/- khakifarben
2184726;5081;1;khakifarben
2184727;5081;2;khaki
2375960;5082;0;2G11 1x40W
2375961;5082;1;2G11 1x40W
2276561;5083;0;_E14 3x46W
2276562;5083;1;E14 3x46W
2276563;5083;2;E14 3x46W
2188786;5084;0;G9 13x33W
2188787;5084;1;G9 13x33W
2188962;5085;0;G9 8x33W
2188963;5085;1;G9 8x33W
2381030;5086;0;E14 8x46W + E27 1x50W
2381031;5086;1;E14 8x46W + E27 1x50W
2381028;5087;0;E14 8x46W + E27 1x50W
2381029;5087;1;E14 8x46W + E27 1x50W
2188109;5088;0;E27 1x77W
2188110;5088;1;E27 1x77W
2380834;5089;0;E14 1x30W
2380835;5089;1;E14 1x30W
2380894;5090;0;E14 2x30W
2380895;5090;1;E14 2x30W
2380991;5091;0;E14 6x30W
2380992;5091;1;E14 6x30W
2380773;5092;0;E14 12x30W
2380774;5092;1;E14 12x30W
2381019;5093;0;E14 8x30W
2381020;5093;1;E14 8x30W
2380926;5094;0;E14 3x30W
2380927;5094;1;E14 3x30W
2380993;5095;0;E14 6x30W + E27 1x150W
2380994;5095;1;E14 6x30W + E27 1x150W
2185362;5096;0;Rostrot
2185363;5096;1;Rostrot
2185364;5096;2;rusty red
2380200;5097;0;Braun-Gr�n
2380201;5097;1;Braun-Gr�n
2380202;5097;2;brown-green
2276523;5098;0;_E14 2x46W
2276524;5098;1;E14 2x46W
2276525;5098;2;E14 2x46W
2190061;5099;0;R7s 1x120W
2190062;5099;1;R7s 1x120W
2188119;5100;0;E27 1x77W + G8,5 1x70W
2188120;5100;1;E27 1x77W + G8,5 1x70W
2188121;5101;0;E27 1x77W+E27 1x205W
2188122;5101;1;E27 1x77W+E27 1x205W
2363590;5102;0;spike -/- Erdspiess
2363591;5102;1;Erdspie�
2363592;5102;2;Spike
2184479;5103;0;fum� decor light red -/- fum� Dekor rot
2381001;5104;0;E14 6x46W
2381002;5104;1;E14 6x46W
2381026;5105;0;E14 8x46W
2381027;5105;1;E14 8x46W
2276555;5106;0;_E14 3x46W
2276556;5106;1;E14 3x46W
2276557;5106;2;E14 3x46W
2380900;5107;0;E14 2x46W
2380901;5107;1;E14 2x46W
2380763;5108;0;E14 10x46W
2380764;5108;1;E14 10x46W
2375375;5109;0;E14 6x46W
2375376;5109;1;E14 6x46W
2375346;5110;0;E14 2x46W
2375347;5110;1;E14 2x46W
2375712;5111;0;E14 8x46W
2375713;5111;1;E14 8x46W
2375701;5112;0;E14 3x46
2375702;5112;1;E14 3x46
2375990;5113;0;E14 10x46W
2375991;5113;1;E14 10x46W
2380943;5114;0;E14 42x46W
2380919;5115;0;E14 36x46W
2380876;5116;0;E14 24x46W
2375338;5117;0;E14 24x46W
2375337;5118;0;E14 24x46W
2375691;5119;0;E14 36x46W
2376031;5120;0;E14 42x46W
2188086;5121;0;E27 1x46W
2369655;5122;0;3W
2185500;5123;0;satined/raster - satiniert/raster
2185501;5123;1;satiniert/raster
2185502;5123;2;satined/raster
2373898;5124;0;aluminium polished -/- Aluminium poliert
2373899;5124;1;Aluminium poliert
2373900;5124;2;aluminium polished
2345965;5125;0;Bruck
